Bet #	Date	Bookmaker	Bet Type	League	Home Team	Away Team	Bet Placed	Odds	Stake	Live Bet?	Win	Bonus Bet?		 At Risk 	 Normalized Result 	Odds Probability	 Potential Payout 	 Potential Gain 	 Bet Result 		Notes
678	11/19/2023	DraftKings	Spread	NCAAM			Air Force -8.5	-112	$20.00	No	No	No		 $ 20.00 	-1.01	53%	 $ 37.86 	 $ 17.86 	 $ -   	 $ (20.00)	
679	11/19/2023	DraftKings	Spread	NCAAM			Va Tech -18	-110	$25.00	No	Yes	No		 $ 25.00 	1.00	52%	 $ 47.73 	 $ 22.73 	 $ 47.73 	 $ 22.73 	
680	11/19/2023	DraftKings	Spread	NCAAM			Jackson St +22	-110	$25.00	No	Yes	No		 $ 25.00 	1.00	52%	 $ 47.73 	 $ 22.73 	 $ 47.73 	 $ 22.73 	
681	11/20/2023	DraftKings	Spread	NCAAM			A&M Commerce -7.5	-105	$25.00	No	Yes	No		 $ 25.00 	1.02	51%	 $ 48.81 	 $ 23.81 	 $ 48.81 	 $ 23.81 	
682	11/19/2023	DraftKings	4+ Parlay	NCAAM			See above Lay 	1371	$1.00	No	No	No		 $ 1.00 	-0.13	7%	 $ 14.71 	 $ 13.71 	 $ -   	 $ (1.00)	
683	11/18/2023	DraftKings	Spread	NCAAM			La Salle -13.5	-110	$25.00	No	Yes	No		 $ 25.00 	1.00	52%	 $ 47.73 	 $ 22.73 	 $ 47.73 	 $ 22.73 	
684	11/18/2023	DraftKings	Spread	NCAAM			Winthrop -12	-110	$25.00	No	Yes	No		 $ 25.00 	1.00	52%	 $ 47.73 	 $ 22.73 	 $ 47.73 	 $ 22.73 	
685	11/18/2023	DraftKings	Spread	NCAAM			San Jose -5	-110	$25.00	No	Yes	No		 $ 25.00 	1.00	52%	 $ 47.73 	 $ 22.73 	 $ 47.73 	 $ 22.73 	
686	11/18/2023	DraftKings	Spread	NCAAM			NAU -4	-110	$25.00	No	No	No		 $ 25.00 	-1.00	52%	 $ 47.73 	 $ 22.73 	 $ -   	 $ (25.00)	
687	11/18/2023	DraftKings	Spread	NCAAM			Evansville +1	-112	$25.00	No	Yes	No		 $ 25.00 	0.99	53%	 $ 47.32 	 $ 22.32 	 $ 47.32 	 $ 22.32 	
688	11/18/2023	DraftKings	Spread	NCAAM			UMES +10.5	-112	$25.00	No	Yes	No		 $ 25.00 	0.99	53%	 $ 47.32 	 $ 22.32 	 $ 47.32 	 $ 22.32 	
689	11/18/2023	DraftKings	Spread	NCAAM			Morgan ST +32	-115	$25.00	No	No	No		 $ 25.00 	-1.02	53%	 $ 46.74 	 $ 21.74 	 $ -   	 $ (25.00)	
690	11/18/2023	DraftKings	Spread	NCAAM			UC San Diego -8	-115	$25.00	No	Yes	No		 $ 25.00 	0.98	53%	 $ 46.74 	 $ 21.74 	 $ 46.74 	 $ 21.74 	
691	11/18/2023	DraftKings	Spread	NCAAM			North Alabama -2.5	-108	$25.00	No	No	No		 $ 25.00 	-0.99	52%	 $ 48.15 	 $ 23.15 	 $ -   	 $ (25.00)	
692	11/18/2023	DraftKings	4+ Parlay	NCAAM			See above Lay 	31937	$1.00	No	No	No		 $ 1.00 	-0.01	0%	 $ 320.37 	 $ 319.37 	 $ -   	 $ (1.00)	
693	11/21/2023	DraftKings	Spread	NCAAM			EKU -4.5	100	$25.00	No	Yes	No		 $ 25.00 	1.05	50%	 $ 50.00 	 $ 25.00 	 $ 50.00 	 $ 25.00 	
694	11/21/2023	DraftKings	Spread	NCAAM			Stetson -4	100	$30.00	No	Yes	No		 $ 30.00 	1.05	50%	 $ 60.00 	 $ 30.00 	 $ 60.00 	 $ 30.00 	
695	11/21/2023	DraftKings	Spread	NCAAM			Alabama A&M  +34	100	$25.00	No	No	No		 $ 25.00 	-0.95	50%	 $ 50.00 	 $ 25.00 	 $ -   	 $ (25.00)	
696	11/21/2023	DraftKings	Spread	NCAAM			Alcorn St +27.5	100	$25.00	No	No	No		 $ 25.00 	-0.95	50%	 $ 50.00 	 $ 25.00 	 $ -   	 $ (25.00)	
697	11/21/2023	DraftKings	Spread	NCAAM			Chicago St +6	-120	$25.00	No	Yes	No		 $ 25.00 	0.96	55%	 $ 45.83 	 $ 20.83 	 $ 45.83 	 $ 20.83 	
698	11/21/2023	DraftKings	4+ Parlay	NCAAM			See above for Lay	12847	$1.00	No	No	No		 $ 1.00 	-0.01	1%	 $ 129.47 	 $ 128.47 	 $ -   	 $ (1.00)	
699	11/22/2023	DraftKings	Spread	NCAAM			Radford -4	-110	$30.00	No	Yes	No		 $ 30.00 	1.00	52%	 $ 57.27 	 $ 27.27 	 $ 57.27 	 $ 27.27 	
700	11/22/2023	DraftKings	Spread	NCAAM			Merrimack -5	-112	$30.00	No	Yes	No		 $ 30.00 	0.99	53%	 $ 56.79 	 $ 26.79 	 $ 56.79 	 $ 26.79 	
701	11/22/2023	DraftKings	Spread	NCAAM			Louisiana Tech -6	-118	$30.00	No	Yes	No		 $ 30.00 	0.97	54%	 $ 55.42 	 $ 25.42 	 $ 55.42 	 $ 25.42 	
702	11/22/2023	DraftKings	Spread	NCAAM			Air Force -14	-110	$30.00	No	No	No		 $ 30.00 	-1.00	52%	 $ 57.27 	 $ 27.27 	 $ -   	 $ (30.00)	
703	11/22/2023	DraftKings	Spread	NCAAM			St bon -14.5	-115	$30.00	No	No	No		 $ 30.00 	-1.02	53%	 $ 56.09 	 $ 26.09 	 $ -   	 $ (30.00)	
704	11/22/2023	DraftKings	Spread	NCAAM			Cleveland ST -6.5	-110	$30.00	No	No	No		 $ 30.00 	-1.00	52%	 $ 57.27 	 $ 27.27 	 $ -   	 $ (30.00)	
705	11/22/2023	DraftKings	Spread	NCAAM			Seattle -16	-112	$30.00	No	Yes	No		 $ 30.00 	0.99	53%	 $ 56.79 	 $ 26.79 	 $ 56.79 	 $ 26.79 	
706	11/22/2023	DraftKings	4+ Parlay	NCAAM			See Above	8510	$1.00	No	No	No		 $ 1.00 	-0.02	1%	 $ 86.10 	 $ 85.10 	 $ -   	 $ (1.00)	
707		DraftKings	Spread	NCAAM						No		No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
708										No		No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
709										No		No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
710	12/5/2023	DraftKings	Spread	NCAAM			Providence +5	-110	$30.00	No	No	No		 $ 30.00 	-1.00	52%	 $ 57.27 	 $ 27.27 	 $ -   	 $ (30.00)	
711	12/5/2023	DraftKings	Spread	NCAAM			Notre Dame -10	-105	$15.00	No	Yes	No		 $ 15.00 	1.02	51%	 $ 29.29 	 $ 14.29 	 $ 29.29 	 $ 14.29 	
712	12/5/2023	DraftKings	Spread	NCAAM			Bradley +2	-108	$15.00	No	No	No		 $ 15.00 	-0.99	52%	 $ 28.89 	 $ 13.89 	 $ -   	 $ (15.00)	
713	12/5/2023	DraftKings	Spread	NCAAM			Xavier -4.5	-110	$30.00	Yes	No	No		 $ 30.00 	-1.00	52%	 $ 57.27 	 $ 27.27 	 $ -   	 $ (30.00)	
714	12/5/2023	DraftKings	2 Leg Parlay	NCAAM			See Below	-103	$15.00	No	No	No		 $ 15.00 	-0.97	51%	 $ 29.56 	 $ 14.56 	 $ -   	 $ (15.00)	
714	12/5/2023	DraftKings	     Leg	NCAAM			Michigan ML			No	No	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
714	12/5/2023	DraftKings	     Leg	NCAAM			Uconn ML			No	No	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
715	12/11/2023	DraftKings	Spread	NCAAM			New Orleans +21.5	-112	$30.00	No	Yes	No		 $ 30.00 	0.99	53%	 $ 56.79 	 $ 26.79 	 $ 56.79 	 $ 26.79 	
716	12/6/2023	DraftKings	Spread	NCAAM			Wagner -5.5	-112	$20.00	No	No	No		 $ 20.00 	-1.01	53%	 $ 37.86 	 $ 17.86 	 $ -   	 $ (20.00)	
717	12/6/2023	DraftKings	Spread	NCAAM			Central Michigan -3	-112	$20.00	No	Yes	No		 $ 20.00 	0.99	53%	 $ 37.86 	 $ 17.86 	 $ 37.86 	 $ 17.86 	
718	12/12/2023	DraftKings	Spread	NCAAM			Georgia Southern +33.5	-110	$30.00	No	Yes	No		 $ 30.00 	1.00	52%	 $ 57.27 	 $ 27.27 	 $ 57.27 	 $ 27.27 	
719	12/12/2023	DraftKings	Spread	NCAAM			Radford -14.5	-110	$30.00	No	Yes	No		 $ 30.00 	1.00	52%	 $ 57.27 	 $ 27.27 	 $ 57.27 	 $ 27.27 	
720	12/12/2023	DraftKings	Spread	NCAAM			Umass Lowell -17.5	-105	$30.00	No	No	No		 $ 30.00 	-0.98	51%	 $ 58.57 	 $ 28.57 	 $ -   	 $ (30.00)	
721	12/13/2023	DraftKings	Spread	NCAAM			Dartmouth -1.5	-108	$30.00	No	Yes	No		 $ 30.00 	1.01	52%	 $ 57.78 	 $ 27.78 	 $ 57.78 	 $ 27.78 	
722	12/14/2023	DraftKings	Spread	NCAAM			Grambling +23	-108	$15.00	No	Yes	No		 $ 15.00 	1.01	52%	 $ 28.89 	 $ 13.89 	 $ 28.89 	 $ 13.89 	
723	12/16/2023	DraftKings	Spread	NCAAM			Indiana +7.5	-120	$30.00	No	Yes	No		 $ 30.00 	0.96	55%	 $ 55.00 	 $ 25.00 	 $ 55.00 	 $ 25.00 	
724	12/16/2023	DraftKings	Over / Under	NCAAM			Indiana over 146.5	-120	$30.00	No	No	No		 $ 30.00 	-1.04	55%	 $ 55.00 	 $ 25.00 	 $ -   	 $ (30.00)	
725	12/16/2023	DraftKings	Spread	NCAAM			Florida A&M +24.5	-110	$30.00	No	No	No		 $ 30.00 	-1.00	52%	 $ 57.27 	 $ 27.27 	 $ -   	 $ (30.00)	
726	10/25/2023	DraftKings	Over / Under	NBA 			Pacers over 40.5 wins	135	$200.00	No	At Risk	No		 $ 200.00 	-0.81	43%	 $ 470.00 	 $ 270.00 	 $ -   	 $ -   	
727	12/20/2023	DraftKings	2 Leg Parlay	NCAAM			See Below	-135	$30.00	No	Yes	No		 $ 30.00 	0.91	57%	 $ 52.22 	 $ 22.22 	 $ 52.22 	 $ 22.22 	
727	12/20/2023	DraftKings	     Leg	NCAAM			Arizona ML			No	Yes	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
727	12/20/2023	DraftKings	     Leg	NCAAM			Chicago St ML			No	Yes	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
728	12/20/2023	FanDuel	Spread	NCAAM			Xavier +5.5	-102	$30.00	No	No	No		 $ 30.00 	-0.96	50%	 $ 59.41 	 $ 29.41 	 $ -   	 $ (30.00)	
729	12/20/2023	FanDuel	Winner (ML)	NCAAM			Xavier ML	205	$10.00	No	No	No		 $ 10.00 	-0.63	33%	 $ 30.50 	 $ 20.50 	 $ -   	 $ (10.00)	
730	12/21/2023	DraftKings	Winner (ML)	Premier League			Palace ML	220	$20.00	No	No	Yes		 $ 20.00 	-0.60	31%	 $ 64.00 	 $ 44.00 	 $ -   	 $ -   	
731	12/21/2023	DraftKings	2 Leg Parlay	NCAAM			See Below	-127.3	$30.00	No	Yes	No		 $ 30.00 	0.94	56%	 $ 53.57 	 $ 23.57 	 $ 53.57 	 $ 23.57 	
731	12/21/2023	DraftKings	     Leg	NCAAM			Oregon ML			No	Yes	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
731	12/21/2023	DraftKings	     Leg	NCAAM			Oregon St ML			No	Yes	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
732	12/22/2023	DraftKings	2 Leg Parlay	NCAAM			See Below	-111.35	$25.00	No	Yes	No		 $ 25.00 	0.99	53%	 $ 47.45 	 $ 22.45 	 $ 47.45 	 $ 22.45 	
732	12/22/2023	DraftKings	     Leg	NCAAM			Towson ML			No	Yes	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
732	12/22/2023	DraftKings	     Leg	NCAAM			Tulsa ML			No	Yes	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
733	12/23/2023	DraftKings	2 Leg Parlay	NCAAM			See Below	-131.62	$45.00	No	Yes	No		 $ 45.00 	0.92	57%	 $ 79.19 	 $ 34.19 	 $ 79.19 	 $ 34.19 	
733	12/23/2023	DraftKings	     Leg	NCAAM			Providence ML			No	Yes	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
733	12/23/2023	DraftKings	     Leg	NCAAM			North Texas ML			No	Yes	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
734	12/23/2023	DraftKings	SGP	NFL			Bengals ML and Mixon 40yds	108	$45.00	No	No	No		 $ 45.00 	-0.92	48%	 $ 93.60 	 $ 48.60 	 $ -   	 $ (45.00)	
735	12/28/2023	DraftKings	Spread	NFL			Browns -7	110	$15.00	No	Yes	No		 $ 15.00 	1.10	48%	 $ 31.50 	 $ 16.50 	 $ 31.50 	 $ 16.50 	
736	12/2/2023	DraftKings	Spread	NCAAM			Peresbyterian -4.5	-115	$60.00	No	No	No		 $ 60.00 	-1.02	53%	 $ 112.17 	 $ 52.17 	 $ -   	 $ (60.00)	
737	12/2/2023	DraftKings	Spread	NCAAM			Cal Poly +3.5	-110	$60.00	No	No	No		 $ 60.00 	-1.00	52%	 $ 114.55 	 $ 54.55 	 $ -   	 $ (60.00)	
738	12/2/2023	DraftKings	Spread	NCAAM			Sacred Heart -8	-112	$60.00	No	No	No		 $ 60.00 	-1.01	53%	 $ 113.57 	 $ 53.57 	 $ -   	 $ (60.00)	
739	12/2/2023	DraftKings	Spread	NCAAM			Midd Tenn -8	-108	$60.00	No	No	No		 $ 60.00 	-0.99	52%	 $ 115.56 	 $ 55.56 	 $ -   	 $ (60.00)	
740	12/2/2023	DraftKings	Spread	NCAAM			Bucknell +21.5	-110	$60.00	No	Yes	No		 $ 60.00 	1.00	52%	 $ 114.55 	 $ 54.55 	 $ 114.55 	 $ 54.55 	
741	12/2/2023	DraftKings	Spread	NCAAM			Miss Valley +28.5	-110	$60.00	No	No	No		 $ 60.00 	-1.00	52%	 $ 114.55 	 $ 54.55 	 $ -   	 $ (60.00)	
742	12/2/2023	DraftKings	Spread	NCAAM			IUPUI +10	-110	$60.00	No	No	No		 $ 60.00 	-1.00	52%	 $ 114.55 	 $ 54.55 	 $ -   	 $ (60.00)	
743	12/2/2023	DraftKings	Spread	NCAAM			Grambling +21.5	-108	$60.00	No	No	No		 $ 60.00 	-0.99	52%	 $ 115.56 	 $ 55.56 	 $ -   	 $ (60.00)	
744	12/2/2023	DraftKings	Spread	NCAAM			UT Martin +10.5	-110	$60.00	No	No	No		 $ 60.00 	-1.00	52%	 $ 114.55 	 $ 54.55 	 $ -   	 $ (60.00)	
745	12/2/2023	DraftKings	4+ Parlay	NCAAM			All the above ^^	33890	$5.00	No	No	No		 $ 5.00 	-0.01	0%	 $ 1,699.50 	 $ 1,694.50 	 $ -   	 $ (5.00)	
746	12/2/2023	DraftKings	Spread	NCAAM			Oakland -5.5	-110	$60.00	No	No	No		 $ 60.00 	-1.00	52%	 $ 114.55 	 $ 54.55 	 $ -   	 $ (60.00)	
747	12/1/2023	DraftKings	Spread	NCAAM			Xavier +10.5	-110	$25.00	No	Yes	No		 $ 25.00 	1.00	52%	 $ 47.73 	 $ 22.73 	 $ 47.73 	 $ 22.73 	
748	12/1/2023	DraftKings	Winner (ML)	NCAAM			Xavier ML	420	$10.00	No	No	No		 $ 10.00 	-0.37	19%	 $ 52.00 	 $ 42.00 	 $ -   	 $ (10.00)	
749	11/30/2023	DraftKings	Spread	NCAAM			UIC -5.5	-112	$55.00	No	No	No		 $ 55.00 	-1.01	53%	 $ 104.11 	 $ 49.11 	 $ -   	 $ (55.00)	
750	11/30/2023	DraftKings	Spread	NCAAM			Coppin St +10	-108	$55.00	No	Yes	No		 $ 55.00 	1.01	52%	 $ 105.93 	 $ 50.93 	 $ 105.93 	 $ 50.93 	
751	11/30/2023	DraftKings	2 Leg Parlay	NCAAM			2 Above	264	$15.00	No	No	No		 $ 15.00 	-0.52	27%	 $ 54.60 	 $ 39.60 	 $ -   	 $ (15.00)	
752	11/29/2023	DraftKings	Spread	NCAAM			Pacific -4	-108	$50.00	No	No	No		 $ 50.00 	-0.99	52%	 $ 96.30 	 $ 46.30 	 $ -   	 $ (50.00)	
753	11/29/2023	DraftKings	Spread	NCAAM			Navy -4.5	-110	$50.00	No	Yes	No		 $ 50.00 	1.00	52%	 $ 95.45 	 $ 45.45 	 $ 95.45 	 $ 45.45 	
754	11/29/2023	DraftKings	Spread	NCAAM			NAU +13	-112	$50.00	No	Yes	No		 $ 50.00 	0.99	53%	 $ 94.64 	 $ 44.64 	 $ 94.64 	 $ 44.64 	
755	11/29/2023	DraftKings	Spread	NCAAM			Green Bay +11.5	-108	$50.00	No	Yes	No		 $ 50.00 	1.01	52%	 $ 96.30 	 $ 46.30 	 $ 96.30 	 $ 46.30 	
756	11/29/2023	DraftKings	Spread	NCAAM			San Diego +4	-110	$50.00	No	No	No		 $ 50.00 	-1.00	52%	 $ 95.45 	 $ 45.45 	 $ -   	 $ (50.00)	
757	11/28/2023	DraftKings	Spread	NCAAM			UAB -7.5	-110	$50.00	No	No	No		 $ 50.00 	-1.00	52%	 $ 95.45 	 $ 45.45 	 $ -   	 $ (50.00)	
758	11/28/2023	DraftKings	Spread	NCAAM			Georgia Southern +28	-108	$50.00	No	No	No		 $ 50.00 	-0.99	52%	 $ 96.30 	 $ 46.30 	 $ -   	 $ (50.00)	
759	11/28/2023	DraftKings	Spread	NCAAM			ULM -7	-108	$50.00	No	No	No		 $ 50.00 	-0.99	52%	 $ 96.30 	 $ 46.30 	 $ -   	 $ (50.00)	
760	11/28/2023	DraftKings	Spread	NCAAM			Little Rock -2	-112	$50.00	No	Yes	No		 $ 50.00 	0.99	53%	 $ 94.64 	 $ 44.64 	 $ 94.64 	 $ 44.64 	
761	11/28/2023	DraftKings	Spread	NCAAM			Eastern Illinois +39	-112	$50.00	No	Yes	No		 $ 50.00 	0.99	53%	 $ 94.64 	 $ 44.64 	 $ 94.64 	 $ 44.64 	
762	11/28/2023	DraftKings	Spread	NCAAM			Wagner +21.5	-108	$50.00	No	No	No		 $ 50.00 	-0.99	52%	 $ 96.30 	 $ 46.30 	 $ -   	 $ (50.00)	
763	11/28/2023	DraftKings	Spread	NCAAM			CSu Bakersfield +28	-110	$50.00	No	Yes	No		 $ 50.00 	1.00	52%	 $ 95.45 	 $ 45.45 	 $ 95.45 	 $ 45.45 	
764	11/28/2023	DraftKings	Spread	NCAAM			Souther +32	-110	$50.00	No	No	No		 $ 50.00 	-1.00	52%	 $ 95.45 	 $ 45.45 	 $ -   	 $ (50.00)	
765	11/27/2023	DraftKings	Spread	NCAAM			San Jose -7.5	-115	$100.00	No	Yes	No		 $ 100.00 	0.98	53%	 $ 186.96 	 $ 86.96 	 $ 186.96 	 $ 86.96 	
766	11/27/2023	DraftKings	Spread	NCAAM			San Jose -7.5	-112	$50.00	No	Yes	No		 $ 50.00 	0.99	53%	 $ 94.64 	 $ 44.64 	 $ 94.64 	 $ 44.64 	
767	12/29/2023	DraftKings	Over / Under	NCAAM			Indiana under 98.5	113	$25.00	Yes	No	No		 $ 25.00 	-0.90	47%	 $ 53.25 	 $ 28.25 	 $ -   	 $ (25.00)	
768	12/29/2023	DraftKings	2 Leg Parlay	NCAAM			See Below	-127	$30.00	No	No	No		 $ 30.00 	-1.07	56%	 $ 53.62 	 $ 23.62 	 $ -   	 $ (30.00)	
768	12/29/2023	DraftKings	     Leg	NCAAM			UAB ML			No	No	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
768	12/29/2023	DraftKings	     Leg	NCAAM			North Dakota ML			No	No	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
769	12/29/2023	DraftKings	2 Leg Parlay	NCAAM			See Below	-137	$30.00	No	No	No		 $ 30.00 	-1.10	58%	 $ 51.90 	 $ 21.90 	 $ -   	 $ (30.00)	
769	12/29/2023	DraftKings	     Leg	NCAAM			Gonzaga ML			No	No	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
769	12/29/2023	DraftKings	     Leg	NCAAM			Loyola Marymount ML			No	At Risk	No				0%	 $ -   	 $ -   	 $ -   	 $ -   	
770	12/29/2023	DraftKings	SGP	NCAAF			Brown 225, Egbuka 60, OSU ML, OSU O 23.5	202	$20.00	No	No	No		 $ 20.00 	-0.63	33%	 $ 60.40 	 $ 40.40 	 $ -   	 $ (20.00)	
771	12/29/2023	DraftKings	Spread	NCAAF			OSU -2.5	115	$25.00	Yes	No	No		 $ 25.00 	-0.89	47%	 $ 53.75 	 $ 28.75 	 $ -   	 $ (25.00)	
772	11/27/2023	DraftKings	Winner (ML)	NCAAM			Fresno St ML	-160	$60.00	Yes	Yes	No		 $ 60.00 	0.85	62%	 $ 97.50 	 $ 37.50 	 $ 97.50 	 $ 37.50 	
773	11/27/2023	DraftKings	Winner (ML)	NCAAM			Xavier ML	-150	$35.00	Yes	No	No		 $ 35.00 	-1.15	60%	 $ 58.33 	 $ 23.33 	 $ -   	 $ (35.00)	
774	11/27/2023	DraftKings	Spread	NCAAM			New Hampshire +31	-110	$50.00	No	Yes	No		 $ 50.00 	1.00	52%	 $ 95.45 	 $ 45.45 	 $ 95.45 	 $ 45.45 	
775	11/26/2023	DraftKings	Over / Under	NFL			Browning O207.5	-115	$50.00	No	Yes	No		 $ 50.00 	0.98	53%	 $ 93.48 	 $ 43.48 	 $ 93.48 	 $ 43.48 	
776	11/26/2023	DraftKings	Over / Under	NFL			Mixon O 16.5	-110	$25.00	No	Yes	No		 $ 25.00 	1.00	52%	 $ 47.73 	 $ 22.73 	 $ 47.73 	 $ 22.73 	
777	11/26/2023	DraftKings	Spread	NCAAM			Airforce -3	-112	$40.00	No	No	No		 $ 40.00 	-1.01	53%	 $ 75.71 	 $ 35.71 	 $ -   	 $ (40.00)	
778	11/26/2023	DraftKings	Spread	NCAAM			Lipscomb -5.5	-110	$40.00	No	Yes	No		 $ 40.00 	1.00	52%	 $ 76.36 	 $ 36.36 	 $ 76.36 	 $ 36.36 	
779	11/26/2023	DraftKings	Spread	NCAAM			Miss Valley +19	-105	$40.00	No	Yes	No		 $ 40.00 	1.02	51%	 $ 78.10 	 $ 38.10 	 $ 78.10 	 $ 38.10 	
780	11/17/2023	DraftKings	Spread	NCAAM			Bucknell +34.5	-108	$20.00	No	Yes	No		 $ 20.00 	1.01	52%	 $ 38.52 	 $ 18.52 	 $ 38.52 	 $ 18.52 	
781	11/17/2023	DraftKings	Spread	NCAAM			NAU +5.5	-112	$20.00	No	No	No		 $ 20.00 	-1.01	53%	 $ 37.86 	 $ 17.86 	 $ -   	 $ (20.00)	
782	11/17/2023	DraftKings	Spread	NCAAM			Lindenwood +9.5	-110	$20.00	No	Yes	No		 $ 20.00 	1.00	52%	 $ 38.18 	 $ 18.18 	 $ 38.18 	 $ 18.18 	
783	11/17/2023	DraftKings	Spread	NCAAM			Drexel -9	-115	$20.00	No	Yes	No		 $ 20.00 	0.98	53%	 $ 37.39 	 $ 17.39 	 $ 37.39 	 $ 17.39 	
784	11/17/2023	DraftKings	Spread	NCAAM			A&M Commerce +19	-110	$20.00	No	No	No		 $ 20.00 	-1.00	52%	 $ 38.18 	 $ 18.18 	 $ -   	 $ (20.00)	
785	11/17/2023	DraftKings	Spread	NCAAM			EKU -8	-110	$20.00	No	Yes	No		 $ 20.00 	1.00	52%	 $ 38.18 	 $ 18.18 	 $ 38.18 	 $ 18.18 	
786	11/17/2023	DraftKings	Spread	NCAAM			Alabama st +30	-110	$20.00	No	Yes	No		 $ 20.00 	1.00	52%	 $ 38.18 	 $ 18.18 	 $ 38.18 	 $ 18.18 	
787	11/17/2023	DraftKings	Spread	NCAAM			Tulane -10.5	-115	$20.00	No	Yes	No		 $ 20.00 	0.98	53%	 $ 37.39 	 $ 17.39 	 $ 37.39 	 $ 17.39 	
788	11/17/2023	DraftKings	Spread	NCAAM			San Diego -13.5	-110	$20.00	No	No	No		 $ 20.00 	-1.00	52%	 $ 38.18 	 $ 18.18 	 $ -   	 $ (20.00)	
789	11/17/2023	DraftKings	Spread	NCAAM			UTRGV +27	-112	$20.00	No	Yes	No		 $ 20.00 	0.99	53%	 $ 37.86 	 $ 17.86 	 $ 37.86 	 $ 17.86 	
790	11/17/2023	DraftKings	Spread	NCAAM			Morehead St +13	-110	$20.00	No	No	No		 $ 20.00 	-1.00	52%	 $ 38.18 	 $ 18.18 	 $ -   	 $ (20.00)	
791	11/17/2023	DraftKings	Spread	NCAAM			SCST +21	-108	$20.00	No	Yes	No		 $ 20.00 	1.01	52%	 $ 38.52 	 $ 18.52 	 $ 38.52 	 $ 18.52 	
792	11/17/2023	DraftKings	Spread	NCAAM			North Florida -6.5	-108	$20.00	No	No	No		 $ 20.00 	-0.99	52%	 $ 38.52 	 $ 18.52 	 $ -   	 $ (20.00)	
793	11/17/2023	DraftKings	Spread	NCAAM			Stonehill +38	-112	$20.00	No	Yes	No		 $ 20.00 	0.99	53%	 $ 37.86 	 $ 17.86 	 $ 37.86 	 $ 17.86 	
794	11/17/2023	DraftKings	Spread	NCAAM			Valpo +30	-110	$20.00	No	Yes	No		 $ 20.00 	1.00	52%	 $ 38.18 	 $ 18.18 	 $ 38.18 	 $ 18.18 	
795	11/17/2023	DraftKings	Spread	NCAAM			Miss Valley _40.5	-108	$20.00	No	Yes	No		 $ 20.00 	1.01	52%	 $ 38.52 	 $ 18.52 	 $ 38.52 	 $ 18.52 	
796	11/16/2023	DraftKings	Over / Under	NCAAM			Ware O 14.5 PTS	-120	$30.00	No	Yes	No		 $ 30.00 	0.96	55%	 $ 55.00 	 $ 25.00 	 $ 55.00 	 $ 25.00 	
797	11/16/2023	DraftKings	Over / Under	NCAAM			Ware O.5 threes	105	$20.00	No	Yes	No		 $ 20.00 	1.07	49%	 $ 41.00 	 $ 21.00 	 $ 41.00 	 $ 21.00 	
798	11/16/2023	DraftKings	Spread	NCAAM			Tesxas Southern +23	-112	$20.00	No	No	No		 $ 20.00 	-1.01	53%	 $ 37.86 	 $ 17.86 	 $ -   	 $ (20.00)	
799	11/16/2023	DraftKings	Spread	NCAAM			Maine -5	-115	$20.00	No	Yes	No		 $ 20.00 	0.98	53%	 $ 37.39 	 $ 17.39 	 $ 37.39 	 $ 17.39 	
800	11/15/2023	DraftKings	Spread	NCAAM			Eastern Illinois +13	-112	$20.00	No	Yes	No		 $ 20.00 	0.99	53%	 $ 37.86 	 $ 17.86 	 $ 37.86 	 $ 17.86 	
801	11/15/2023	DraftKings	Spread	NCAAM			USC Upstate +13.5	-108	$20.00	No	Yes	No		 $ 20.00 	1.01	52%	 $ 38.52 	 $ 18.52 	 $ 38.52 	 $ 18.52 	
802	11/15/2023	DraftKings	Spread	NCAAM			UMES +9	-105	$20.00	No	No	No		 $ 20.00 	-0.98	51%	 $ 39.05 	 $ 19.05 	 $ -   	 $ (20.00)	
803	11/15/2023	DraftKings	Spread	NCAAM			Houston Christian +13.5	-110	$20.00	No	Yes	No		 $ 20.00 	1.00	52%	 $ 38.18 	 $ 18.18 	 $ 38.18 	 $ 18.18 	
804	11/14/2023	DraftKings	4+ Parlay	NCAAM			All the winners below	10090	$1.00	No	Yes	No		 $ 1.00 	53.38	1%	 $ 101.90 	 $ 100.90 	 $ 101.90 	 $ 100.90 	
805	11/14/2023	DraftKings	Spread	NCAAM			Wofford +31.5	-112	$20.00	No	Yes	No		 $ 20.00 	0.99	53%	 $ 37.86 	 $ 17.86 	 $ 37.86 	 $ 17.86 	
806	11/14/2023	DraftKings	Spread	NCAAM			LaSalle -11.5	-118	$20.00	No	Yes	No		 $ 20.00 	0.97	54%	 $ 36.95 	 $ 16.95 	 $ 36.95 	 $ 16.95 	
